query_id,product_id,label,hybrid_rank
102365,0393928314,C,3
736,B006893Z7W,I,1
58156,B06XSR9BT1,C,14
50477,B08WDKKTVX,E,
60811,B0086VYDW6,C,2
24401,B08SH92V1T,I,2
29065,B07TFRS8G4,S,
7088,1588346404,I,1
25460,B017B6NAJS,S,
4230,B08SBQJ7P1,C,6
19514,B077344CRD,C,1
69099,B00IWOF9UW,E,
73885,B07YV5XQCY,C,1
26647,B00C9FMING,S,
5424,B088PF36WW,C,2
47115,B081KZ538D,C,6
88389,B07TMRVJRK,I,6
102255,0374380104,S,
91111,B001E5S2VO,E,
36393,B07L4YVKQF,C,7
48249,B07CZ3YNL5,S,
113482,B08CZHGMMP,C,4
55488,B0722ZXLCH,C,3
30474,B06Y4NHGZ7,I,2
87705,B0842BYVSY,C,5
33508,B001TQCSUE,C,16
82879,B006IAMH4S,I,2
64665,B00X6B4WJU,I,4
77416,B00F9Z3RWO,I,3
19193,B07T3FJBPP,I,6
89469,B07QD2Y4YB,S,
60573,B01AH27B98,E,
53261,B002K51IQI,I,4
95182,B07PM94G4V,C,6
53196,B01GD4XPCQ,S,
17680,B00S5VKNIA,E,
24143,B085GKGH5S,C,3
132,B085QKT3V4,I,3
55371,B07D6PPBV3,C,2
25751,B07P6YH7DP,S,
95935,B009W3FONE,E,
102852,B085KBRY2Y,I,4
50083,B07JYC5FXN,I,6
42420,B01AEOM79I,C,3
50573,B07R74S4ZM,E,
60573,B0117T9BCU,E,
74617,B07P5W2SFX,C,2
68867,B08TCLHX9H,I,1
94950,B07RBL59P5,C,10
10823,B00D05BQAU,C,1
42525,B08FQWZ41K,I,6
30396,B01EBJWL20,C,2
5235,B08ZJ9JWQD,I,5
49552,B07GXY8WR8,S,
18699,B087QRY88G,I,2
66504,B082CZ2M6V,C,12
93214,B077TSC2PS,C,2
74183,B08GV63PRZ,C,2
9804,B06XH62K46,C,6
16024,B07T1GZP37,I,1
36516,B074MC6HJR,S,
78185,B096427VPL,I,1
81090,B07W5F48C2,E,
1415,B07PVG3JD8,S,
60782,B00SMJO8PE,E,
1070,B00EAIPKMG,S,
45848,B018QOUSM6,C,14
15511,B000AO7DC4,E,
12915,B00TIYPHFC,I,4
44250,B013P0K8OE,S,
14341,B07R3Y4MT9,I,5
51081,B071VTLYSF,I,5
84522,B085L9PN92,E,
73045,B08RZH2FKM,E,
92942,B004AC6UOO,E,
44698,B07T1L36P3,C,6
82574,B07MTR4BZW,I,3
51506,B07SRK6M9G,S,
80215,B0791MQVZB,I,4
29495,B07FQHBGYS,C,11
70901,B07CVC3J8G,C,4
54357,B07HKQ61NV,S,
62263,B093RY1XTZ,I,1
110500,B07QM3SK7R,S,
115808,B07K82QHRY,I,4
3548,B001309TT4,E,
54335,B083J348QD,I,1
38786,B07QC3XQHW,S,
114977,B07YVTZXDT,C,12
906,B07MFR1VC3,I,3
55768,B00IV6L9O6,S,
78819,B07DKWCLYT,I,1
96620,B0773K7Z7M,C,6
78243,B017KO7CP4,E,
57744,B00HDVT5RS,E,
94233,B07Z6RCR3V,C,6
3270,B07GRDR7SZ,S,
52854,B076FYD1C3,C,11
105212,B075WNLDMN,E,
90988,B07Q36ZDWD,S,
55673,B07HRGTMJR,S,
33025,B076ZTTPLR,E,
31317,B07HJQNH4H,S,
20675,B01G4A6A58,S,
52269,B07RWKM1QN,S,
74927,B075G1L7QL,I,5
14649,B004FIIE92,C,7
621,B07MNLSZ5N,S,
21693,B07PXN8171,E,
1028,B01DZQI6YW,S,
89432,B01NCJ90TJ,C,3
108440,B00KBJY5X8,S,
7606,B07KKMQQZ1,C,5
171,B00846CC26,C,15
37879,B006N503US,I,1
94230,B083R3D8K1,E,
110002,B01JUFBKXQ,S,
5116,B081Q4XBR9,S,
17724,B01L2FAV2S,C,5
16024,B01LFYCIPE,E,
41092,B00E8ATK0Y,I,4
7570,B00E8BDS60,S,
83002,B07HHT1PFN,S,
53678,B0895D6D1F,E,
1277,B079H93J5N,E,
29919,B01CU5Y0PS,C,14
46383,B08BMNF3NN,E,
54134,B0756F7KL1,I,1
84832,B07QDRM282,C,1
953,B082P7NT5X,I,2
70886,B078X2DFCM,E,
29495,B008GMYNKW,S,
33827,B075K5WKPT,I,2
29130,B00O7PEWWG,E,
109334,B0084AWBRS,C,14
89861,B07GX5ZBG8,S,
115920,B082HXH96M,I,1
45,B007PKHGSC,I,1
73040,B01HOHBS7K,S,
17618,B07CDD93KG,S,
107815,B00AYB18U6,I,1
111888,B00CMOYUFS,I,4
39145,B07H5697GN,E,
7290,B013RA1BRA,S,
112076,B082VKNN17,I,6
50903,B07RL26K3B,I,2
39489,2377840329,S,
105937,B087NZMY7R,C,2
1097,B07QCX786W,S,
70701,B078X3XRD5,E,
95994,B00M9BZ3ZK,E,
71309,B07ZFCCTVV,I,3
88442,B075CKWK34,E,
98115,B07DV4M96G,C,4
53159,B06XCYGWH2,C,4
44079,B001TONH5Q,C,6
84427,B0016QTR10,E,
72457,B01MYGU3B2,C,13
26981,B005ITAWEC,C,14
60325,B0030A5G8S,C,16
35226,B077Y3KDND,E,
93670,B00KDNVM2O,S,
50083,B016J8O6R4,C,9
44057,B01M4NHHVI,I,4
28962,B089K4YLZ9,C,10
55229,B0018IU5NK,I,2
64385,B081PR2QYJ,C,6
75692,B0034II0XE,S,
79420,B086G2KMC3,E,
64393,B002KJX4Z2,S,
55414,B07ZM434GW,I,1
92198,B07MC9XWJ4,E,
95496,B00K5YL3LQ,C,2
110096,B07CHW6Q42,I,5
809,B07L3D4R4M,S,
22540,B01NANUD62,S,
35903,B07ZF43L1S,S,
5521,B07N3G1P4V,S,
76049,B083K1NLKB,E,
16260,B07YTFX4Y8,I,1
92198,B08YYP58NC,I,2
22757,B07D8LKKKZ,C,7
6970,B07SSVSDFC,E,
68434,B00NUS53CY,S,
52269,B07H9L98H6,C,17
89731,B00HQFBBW8,I,1
1084,B0784J37PS,I,4
89701,B07ZTV3X8V,C,9
88967,B09581G13R,I,1
22324,B00DQYWAUA,S,
90096,B077TQFM3Y,E,
89441,B000N5OOQ8,C,14
80072,B07SXWKWZZ,E,
75806,B077XDC2X8,S,
24016,B07V3G4MMQ,S,
50477,B00RLYG2S2,E,
31172,B085W2WXC8,E,
114381,B08MBCY89T,S,
58784,B07R3Z1WY9,S,
56272,B086BSW9GK,C,1
23014,B087X1B139,E,
9057,B0825SCYB8,S,
67303,B0051NGG5O,E,
33034,B01MTVP2GR,C,3
68113,B016BRBPKE,E,
95256,B07ZLCBDGY,I,3
85859,B07ZPT7N15,C,8
47656,B07XFLNSDC,E,
88544,B014GC349Q,I,7
104419,B006MZ3V30,C,11
55701,B017DN6GZ4,C,13
26655,B07TC3L9MX,C,2
106009,B07PRLC3NY,S,
11706,1736060902,S,
85902,B082TRQ9SW,C,3
64805,B082T4TDBG,S,
110707,B07QQQY1LW,I,1
4922,B08W9GBGVG,S,
6311,B016GNX4SE,E,
22496,B07QBD256Y,I,1
85407,B07X97GQ9C,I,1
108778,B07PPZ4RPW,E,
2572,B07693Q2L4,S,
46235,B07GLXDDNX,I,2
69067,B00ISCKMVO,S,
109143,B0013WUHFC,I,1
32658,B08867RLX9,S,
12512,B08Y3K64GK,C,3
83525,B07X1M7DLM,S,
110888,B0753QPSX9,C,5
94436,B01N2VVX7Q,E,
67060,B07XHRDTMW,E,
13250,B07YQ3TWF7,S,
40285,B075X1G11Q,S,
45858,B07TDD3DQZ,E,
106975,B008QCYHZS,I,8
79414,B079TZJBVZ,I,2
106442,B07VR2V2PW,I,4
93114,B07SL9YJL6,C,1
86389,B07L87516T,C,6
54455,B07D5SVD7Y,E,
2056,B07RL8XNBK,C,5
2212,B075M59ZB7,S,
35409,B01I34RFTI,E,
59770,B0035TTM1G,C,7
55750,B07TNQGQY4,I,4
64713,B07QMTSVSP,S,
107154,B07PK4D1Q7,I,6
59811,B093CLJFQW,C,5
43506,B08D9JT47K,I,3
110888,B081XJP4TK,E,
23544,B08DR5DH48,C,16
62608,B009X43F38,S,
74667,B08F2PN6CB,E,
28491,B076Q5BW75,I,2
111928,B08L8WD1F3,E,
49366,B07DM8VMGV,S,
42974,B07K87R4Q8,C,1
31172,B09DC9M3CY,I,2
11772,B0948H4YKR,E,
90481,B08821GTK5,E,
93987,B013Q0NS68,S,
18310,1701496100,I,5
109406,B000CQBG1O,C,1
85658,B07CZ2MYGQ,E,
62183,0691130884,I,7
15711,B094X6N4PG,S,
3066,B078Z9P9BQ,I,5
1139,B00IDCYHRO,E,
52316,B07GW283KL,C,3
64574,B07K8ZC6Y3,C,9
6653,B07CR76MMQ,I,3
99502,B0084I2P76,E,
381,B077K2NXZX,I,4
40396,B01A9NRG4U,C,11
2934,B07L4QVFQQ,I,2
5519,B088P7H44D,C,14
55768,B0981DX2WJ,E,
77959,B07MJC7GG9,C,6
89412,B07Q6VF54J,C,11
105272,B0006Q4I60,I,1
129,B0746SHN97,I,6
103041,B07W5M5C27,S,
85969,B01MUK7ZVB,S,
93019,B074SBBWRH,I,1
3662,B07CZK523S,S,
113039,B07PY523NC,E,
1336,B00F4CEHNK,E,
92450,B08TMSTKLP,S,
11605,B07GWZNF91,S,
83360,B017KUZULG,C,2
68517,B0777WX969,S,
29495,B07SV4939Y,S,
51115,B0885RR1MW,E,
114059,B07F2QJZKS,S,
110513,B015N8AV02,C,11
101046,B003U6N1DE,S,
72556,B00FKWCKU6,S,
110518,B07PH9M7GZ,I,7
114397,B085L13D8J,C,9
72801,B07QHJ6D1N,E,
75027,B001BAMO5W,C,7
21064,B087CRWM8M,E,
64968,B07PNGBJTJ,E,
40732,B01D8DXS3G,I,7
63676,B07FSG2Q5Q,I,7
43588,B07FSZYBHW,S,
46809,B000002KC2,S,
37362,B091D13NXN,I,3
80818,B0001VUSKU,E,
99473,B07FDL1GXR,C,16
65778,B07DWKY68X,I,2
23031,B087PT5242,E,
5575,B015XMHUGG,S,
107502,B01AX645KG,I,8
38547,B07SR767RN,C,9
36698,B00WCJGH54,E,
110143,B01LZ5KY9M,S,
93214,B07TVSCVW4,S,
1425,B08BLF3JGB,I,1
84960,B08MVKD2F6,S,
12343,B00KRKXYZG,C,1
25922,B00A23JBBO,E,
41858,B07DCP26L8,E,
42316,B07ZQ2YH56,E,
4615,B081TWGN55,C,13
100197,B01LYK2NAG,C,15
74956,B07CWKGZYL,S,
26984,B014P0K2A8,E,
67011,B074QC9B34,I,3
90685,B01GJZKHBG,I,6
88154,B07Y2P9P41,C,8
1608,B097MJK92R,I,4
4497,B00EZ5I1TI,S,
29715,B00E9TN1FO,S,
65287,B001DKD1K2,I,3
80448,B07RPW4PSS,C,10
40445,B07VWD6HJY,C,2
54580,B07MHW5M9Y,E,
51286,B000PD01NS,I,6
81768,B07XN68FVN,C,16
50741,1611532388,S,
549,B01NCWGXHK,E,
1432,B07GH6WX29,I,6
78062,B07BG18HJF,E,
36589,B07KRY43KN,S,
55115,B00005C2M2,I,2
47092,B07GBGT1NF,E,
93938,B01FINUKQC,I,3
49886,B07K8JL7WW,E,
98850,B01NCU4RQK,C,9
1127,B0829GZY9R,S,
22510,B00620UPXO,S,
103568,B07K6YC22Z,C,5
57378,B00CMAG6BI,S,
115767,B01MFGJJBL,C,6
79036,1624147860,I,4
103250,B07BWNZBFQ,I,1
65465,B07BB2Y5FY,C,10
18334,B08C2BY2N4,I,5
5084,B07JQ4D4Y2,I,3
30111,B07SQ122Q7,S,
22770,B07L6Y3FTL,I,5
56109,B098XHGN1X,I,1
77190,B00HF4T0IW,E,
15119,B00Q3IC32G,I,2
4678,B01D9DOWWQ,I,4
8468,B07VJWSHNY,S,
62561,B08KZG4Y3S,E,
105702,B00V922WY0,I,4
85047,B081C5QHCK,C,1
88815,B07SZ3FJ4C,I,3
40803,B078GV5KL9,E,
32867,B00GU7AII6,C,2
83295,B08BWJQSDB,E,
75296,B00A6VX9M4,I,2
72387,B01MQR43BH,E,
1107,B087X6VB7N,C,7
93219,B00YU7KSP6,C,4
39042,B071Y58YNR,I,2
95233,B07G9Q5TWX,S,
94058,B015YGC5G6,E,
69866,B09BVV3FTC,S,
29096,B01L2F26NU,S,
19506,B00501ISJ4,S,
78253,B076XPZR8C,E,
1160,B07WNS8RMD,I,4
55799,B075FJM9KH,E,
108598,B003KGIWD8,S,
102516,1455617423,I,8
22206,B07XWPBZCJ,C,1
47958,B001RTTCMK,I,3
97159,B087QS7PHP,I,2
86559,B000GU8YDY,C,16
54839,B07W4HDNKN,C,6
96119,B01KNXJRZM,C,7
29846,B07DH74TFS,C,1
11512,B07XRK2JJD,E,
104744,B07WTM9JH9,C,5
91269,B0009H5MAC,E,
8103,B086YGD698,C,8
106764,B00VK9WR7O,I,6
37961,B07L73K4G7,S,
44323,B07KNGYB3N,I,6
18994,B004KQ9ZEW,C,4
42131,B07RR9XX2L,C,4
42420,B077D28PKW,S,
93071,B00TTQMIDS,S,
84474,B00AC2ONV8,E,
113946,1482458241,I,1
59651,B0006MY7FG,S,
51141,B00KEWHY44,I,2
33147,B005LTIWPK,C,2
20675,B07MV99L6K,S,
87156,B0014F66S0,E,
8770,B0799ZFY61,I,1
2417,B00YXTRK02,C,5
84613,B07QWH7HTC,E,
3093,B000N2VR48,E,
96509,B07H1MLGP7,I,1
35712,1623170834,C,10
53039,B0757MNXVL,E,
31386,B07NHHQM7H,C,7
24965,B07ZJ8Z6BJ,E,
18442,B00KDO2QZA,S,
115607,B005EV251M,E,
11237,B0083GDG5Y,I,7
95994,B08NY9R4YC,I,3
17323,B07Q3VLR28,E,
81997,B07SWTH52P,S,
30212,B00LHNEE1U,E,
75737,B07WVP9PDS,E,
109287,B006H97AF6,C,5
14940,B01GIFEGVO,C,12
70912,B07D74N53D,C,14
85474,B00OZACUJA,E,
36454,B00YDGQHK4,I,1
4931,B07HD49PBS,C,7
19910,B00CITYT4E,C,2
35531,B01MS76M2Z,I,1
101971,B017OSRCAG,I,5
50579,B015HS87JK,E,
78748,B091MH2Y5S,E,
62177,B00Z7RRYNM,I,4
47464,B07YXN6R5Q,S,
3713,B01DZQI9TE,E,
81740,B07XXWTP95,C,4
63302,B019EEQ6LE,C,4
820,B07BQGVVSC,I,6
115723,B07WG7JV6Q,E,
63180,B07H1PYB2L,E,
79291,B07PM9QJ3D,S,
85271,B07C52ZPK3,I,1
40436,B07YDB19RQ,C,9
10181,B07JYRWJ4G,C,1
19281,B07GSK5JRT,E,
43939,B0838YBMPQ,C,1
98945,B01DW9QOY6,C,1
23607,B09G3DMDDW,S,
20396,B005SAS56S,C,7
37062,B08T25Q6VX,E,
83392,B07G4KDLTZ,C,3
63987,B077WDRH6G,C,12
70701,B07R3B1H2Z,I,1
14805,B078PPH9KY,S,
60765,B08D5SGY6R,E,
66723,B00LGLHU3W,E,
36831,B017EHE034,C,4
8876,B005WUXA78,C,14
61082,B0746T75SR,I,6
75488,B07WC6YYJZ,I,2
1662,B00L5RMPT6,I,5
44579,B079KKQGNH,C,1
1398,B01KCEDFZA,E,
14326,B082WSPGRG,C,11
51775,B08HLV5T67,S,
31771,B00L2CS994,I,2
5424,B0181QD204,C,16
104266,B082BHN22G,C,1
82938,B00Q8TGMTA,E,
214,B07B8PX695,I,4
86346,B07RQ55F4R,E,
64691,B009BRPIL4,E,
69008,B01E93H83U,E,
64308,B0016LBTO8,E,
11356,B083BCTY9L,S,
25939,B07TTKF554,E,
87439,B085NPBHBG,E,
29959,B01BULCHAI,C,12
887,B08MF8LQF5,S,
104240,B077RZPGW8,C,4
51286,B009PTSHA2,C,10
66423,B07DQBGM56,S,
108739,B07MT67SWL,E,
110405,B0861XQ5M8,S,
1078,B07PDG7ZD7,I,3
60658,B06WLMCG8M,E,
94630,B08CMPYNWC,I,7
55215,B08DG642DQ,S,
49724,B07BD5YL3W,I,2
114932,B07RW2TJJM,I,4
87709,B07V38QHVV,E,
90400,B07SV8X6TN,E,
64373,B06XPN6TLJ,S,
7191,B07KZMJK91,S,
14790,B01LX3DXIN,I,5
104122,B07BT2VPTV,E,
29542,B000V75638,E,
36279,B00WCFAPPQ,I,4
91288,B00TY6U8IK,C,5
104765,B018GZKS84,C,13
66629,B000OAW2N4,C,6
4897,B004Y4WRFY,I,5
48031,B08865Z7KW,E,
76795,B010V0SPDC,I,6
84813,B07CN9KNKG,I,3
28258,B00QVLP1HY,C,6
52128,B082VZTMFT,C,14
100623,B00BSE0I3G,I,1
112694,B0161TL5NO,I,8
101466,B071QWKF19,C,8
63628,B073WHMMGN,E,
114866,B07R5BJVWB,E,
82993,B07DK14647,I,5
3783,B0769LQYD5,C,4
91606,B074CYX5PT,E,
78744,B01JHMVG5O,S,
8802,B00NAGDER2,C,3
28705,B004H8VQN6,I,1
87690,B07NSW2YC6,S,
90284,B074PS1KY6,C,12
40422,B00TTV1R4Y,I,2
112370,B07CKV8CKH,S,
80799,B07WRF8RR4,E,
36011,B07GT3JB7M,S,
15753,B07YTLF4S5,C,2
48826,B06XY881H4,I,4
61001,B07KTNTDP6,S,
88395,B082MY97RK,C,4
85343,B005HOVNXW,I,5
70388,B07WF5Q6S2,C,3
1429,B004D2C5FY,I,4
13082,B094912X3L,S,
18359,1912490005,I,1
36746,B00009XN5R,S,
91356,B00IREGQAE,C,15
107113,B084STTFSG,E,
13989,B00T44Y040,C,8
58446,B01JN6EHMS,I,5
31570,B07F95LC1X,S,
70835,B07SBC1NK3,C,9
12326,B072VG83CZ,C,5
36030,B07DB5GH6H,E,
72065,B00VIEZ1I8,I,1
81172,B071JGCBH8,S,
72165,B082XM45DL,S,
35753,B000PC53IC,C,11
35071,B005NWO9J8,S,
57625,B07HKQMXST,I,3
40662,B002CQU58M,I,1
58446,B001GIOVYG,I,6
32698,B0714MCH73,E,
55538,B07TFDS2KK,C,4
102052,1506456308,C,8
47281,B0108SQ1AQ,I,2
49382,B07TMJ5GSM,E,
42525,B01DO0ZR7I,I,5
69843,B00B9060X6,S,
8591,B07PCMWTSG,I,5
91862,0749482575,I,1
96821,B07T5X8HZS,I,3
68862,B01I0V57GC,C,1
15124,B073R7ZHVC,E,
32559,B07M7M557X,E,
88470,B087W7Q3LM,S,
5302,B075MP5BNP,S,
81253,B072Q5JB9D,I,4
52311,B06WRT9ZCY,I,1
70081,B00004UE4A,I,6
1621,B01MR68VU3,I,6
26508,B07QC43BXB,E,
8717,B076QLVN87,I,5
84347,B0006TPCSA,E,
58929,1453645365,S,
78819,B0711Q2TSL,I,3
103547,B08VDWPMXY,C,4
1877,B099ZMN4SX,C,6
42756,B07QXVR9ZT,E,
30274,B016ZPKPL2,E,
104332,B07XWBCD9C,E,
98353,B071HYG53W,C,4
924,B07CNJP6NC,I,2
3405,B07JDJKCY1,E,
51779,B0973LSYS2,E,
26784,B07PN1J9VW,S,
6796,B07DWQK61W,S,
48396,B07VMJ138R,I,1
87557,B01AV14L9I,E,
105301,B088D3G2RY,S,
83893,B01BFLRNKW,I,7
11089,B00SXTN2IM,S,
65755,B009USPR7E,E,
106,B01MSBQB1P,I,1
74689,B07L11KNHW,S,
32573,B07JF1RM85,I,1
110477,B07YC73FV3,I,3
20938,B07MJRHXR3,I,6
102061,1598530720,I,2
107475,B07ZPKN6YR,S,
20348,B08313RY9T,I,7
66629,B001SWKS5G,C,7
37533,B07VNJMWLZ,I,3
6514,B07TJ2NG2Z,I,2
73740,B0155YCQXE,C,1
113301,B074SL7TZM,E,
32761,B08CJ9GJJ1,C,7
17707,B07122K1QD,C,4
98302,B00BJ04QAU,E,
89412,B07C7F975V,C,9
14608,B08X43BL62,E,
19549,B0854N5P58,I,2
47143,B0012TAGCU,I,4
45082,B07RMHQK6M,I,1
70100,B0056IFZDI,S,
60553,B00GS80OQ8,S,
70874,B07TJS7BDM,C,12
8933,B000G1CPZQ,C,16
75625,B077Q31LZ5,I,7
75618,B001NJ0DS6,I,2
68363,B07VK2HN7N,S,
10982,B003V8B5XO,E,
74249,B00063RWVG,S,
70763,B092TJR2XC,I,3
51187,195035427X,E,
68102,B00DQ9SURM,E,
60721,B07YD1YM4N,E,
64374,B07XHQHLLK,C,5
55623,B07HQS5JN1,I,2
50083,B00KDP4NP0,I,7
62071,B07CX774DW,I,6
97764,B001KDKSEE,C,12
71806,B09HN1X2BB,I,1
56746,B07F966RCH,C,7
89434,B07VQBLW7H,C,5
3776,B075RNNYBH,S,
4168,B07ZK7ZT5B,C,3
53962,B08Z5C9TF1,S,
1369,B01K8RJ5GY,E,
57007,B07VS2CXGN,E,
100006,B08MZ6VP92,S,
64117,B001JU6G3A,C,2
3595,B07WFCTMGJ,C,5
37249,B07DNZP4J1,S,
28563,B08371TX5P,C,15
19228,B077BDT748,E,
60674,1891627708,E,
44698,B07B5H15HP,I,5
4591,B00CIRG4GC,I,7
107289,B07MG5Y5W9,E,
1464,B08RNK8PZZ,E,
61769,B07D5YQGZ2,E,
50712,B08864LJXF,I,2
3264,B07RVM2TJ1,S,
68951,B07BWMSM1J,E,
38510,B008H53K02,E,
55874,B07QMW51MB,C,16
32413,B08YRRL1LX,I,6
66423,B087K1CH8X,E,
73150,B00196497O,S,
10182,B082PNW7NP,C,2
115191,B085T3WW2L,E,
17073,B001G8UPLY,I,3
67658,B07HRJCDSS,E,
43533,B004NMT926,E,
16639,B08FG7QZN9,C,15
59989,B07BF5W312,E,
26847,1703273281,S,
21577,B07C2J9S5X,C,12
14078,B07MJP4ZQV,S,
69723,B01KIM44F6,C,10
21666,B07ZJM4J37,C,6
36229,B086FXNMHY,C,4
49982,B07JHJYBTZ,I,2
1495,B08C9YGBS2,I,2
4524,B06WGSQJ7F,I,3
69678,B08BJ5MFGY,C,10
85843,B07Z7VRXZ7,S,
36838,B01KOTSVO8,C,3
56817,B0771R5L28,I,3
42893,B0190T261C,I,5
80876,B07PS8MVBD,E,
99965,B07QGZCX93,C,15
91606,B086L53K44,C,1
79172,B07PHPRXYT,I,6
45802,B0751B71JV,S,
35742,B01LZE505J,E,
48055,B07DHB5MPF,C,7
97181,B07Y8MP9N5,I,6
101609,B07WFFR2XD,C,2
17146,B07M8DTHGL,I,6
43006,B08CG1GKRV,I,1
864,B088RM13B3,E,
106620,B078952HC1,E,
78743,B07M8RNFC3,E,
92284,B07QWZQ25K,E,
102202,B00D5T72YA,I,8
57578,B0768KFR31,E,
55924,B07N45V16C,C,5
85118,B01E1T78OG,I,2
635,B0041G50RC,I,2
50134,B013H08DVW,E,
8305,B00V5DG6IQ,I,1
68113,B005P0OMMC,S,
93780,B07CS5LLNY,C,8
17923,B07SHRFLM1,S,
88809,B00DUUHMS0,C,1
85221,B01EX9KCTM,C,9
28711,B09C1F6CXV,E,
63871,B08BRXNBG6,S,
28012,B009PY4W4W,I,1
4995,B07K7RXP33,C,12
68107,B07GYX38KL,S,
4745,B09DTVMLBV,S,
16639,B083B2PH1S,S,
79921,B07G35PVQP,E,
40418,1465478884,E,
1201,B08DW4GM81,S,
88841,0903515083,E,
87711,B07YPB5JYM,I,3
104423,B07WC6XVQ6,I,3
50699,B072JHS9Q2,S,
97581,B089B53MNY,I,7
69594,B07DFDRKY2,I,2
32913,B079TSHVN7,E,
492,B08J7GD3NZ,S,
51769,B07SQLWT5W,S,
91421,B07P4MY7BC,I,7
61178,B084ZB2TW8,E,
89378,B000C1511A,I,7
84761,B08BP2Z3Y3,S,
25791,B01BUKILDG,C,10
115870,B07MJCHKVK,I,1
48980,B07ZS5VGBF,I,4
1191,B08R5DW69V,I,3
87439,B07SVCJ5JZ,C,6
28010,B0010YAFCI,S,
98164,B01M61T9W9,C,2
35085,B08RZ6MHSM,S,
81719,B07TSQRZ6D,I,3
34681,B07CVN3Y26,S,
35146,B071JS2PFL,C,1
42427,B07WX2L4HV,S,
95300,B01MG516U2,E,
66398,B019SDJLXQ,C,7
11798,B07QXJZ2M4,S,
33745,B07JQV2Z12,E,
74866,B083PTRRNS,S,
104898,B072627HB9,C,4
34062,B07VRPZL6Y,C,5
15135,B07MWSKNKZ,E,
8249,B00RKWAK3I,S,
20713,B013FTSR6Q,I,2
106453,B07Z5HKXGT,S,
109611,B07VX3HGJ6,I,8
109339,B01HQGOYD4,C,4
103547,B08HLJW4DZ,C,2
110668,1565238508,C,3
34496,B0853DBZW7,E,
22216,B081584PX9,S,
39028,B005XGXR0G,I,5
87446,B07WDZ6FQZ,I,3
92420,B017WX0XQ8,I,1
52954,0972651624,I,3
52265,B07X6S73KF,S,
83126,B08YP712PM,I,1
97505,B07CMJWM3Y,I,6
92646,B00CNMNP2S,S,
56068,0307352153,I,7
59422,B003A7H062,C,2
9974,0872599167,C,2
86532,B00H3KQA3Q,S,
109653,B07YD9BLS9,E,
71239,B01I5SDMHG,E,
94970,B07YTN165Y,S,
49537,B08NVTRS4D,S,
60190,B009FAQ848,E,
42752,B07DKH6J4W,C,12
71082,B07KNQRQ3P,E,
1320,B07GXZZM2Q,E,
74029,B0895T5VQL,E,
115228,B07KR9B9P3,I,7
39403,B07W9D7ZS1,C,5
22689,B07Q4QZGSY,I,3
13384,B000LGZT54,C,2
51100,B077VDY38W,C,12
24623,B078X3VWPH,E,
16260,B07D2LTY1F,I,2
98167,B07D9TLK5Y,S,
15538,B007GAQOJ8,I,2
98237,B0089Y91HM,C,9
77900,B00XCZWM7Y,E,
680,B096Z88K34,I,2
32674,B07D9C7SQH,E,
77354,B07P81ZS9Y,C,1
4412,B01N4I19UX,C,2
69703,B07NQKG65K,C,13
69196,B01MZ8VWCJ,C,2
44906,152095476X,C,3
107173,B08H4H7XKF,S,
5618,B07FTMFR2N,I,2
641,B008UG6WE4,S,
12237,B07ZWL77C1,I,1
60051,B07Z11Z17B,S,
19359,B07YBPWM5T,E,
79218,B08GY5XPVB,I,5
76642,B096ZZ7RML,I,4
15588,B001V8IVCE,C,7
31184,B09875JHB1,I,7
94570,B08FFQG517,C,9
79284,B0000DH957,I,5
22646,B073QTJHQ1,I,7
45101,B01M22QTWT,S,
66821,1138690015,E,
107864,B08M3MQP4B,S,
2410,B07S8XC8PK,I,3
25245,B07QBR11ZZ,S,
583,B005S0AHPK,I,3
80035,B00VKNOEW6,I,7
93619,B08KVYTHH3,S,
84894,B079THW2K4,S,
41679,B08HM6LPK5,C,8
27607,B0731YGYTB,S,
51258,B005CWK0FG,S,
113565,B089PZNWZP,I,4
10973,B00BFX8OEK,I,3
92040,B07RCCTBD7,S,
21426,1905113404,C,5
65004,B07T93M8CY,I,2
51993,0321743261,C,2
115354,B088KQVTZS,E,
90685,B077Y26KVQ,I,3
837,B08R8VLV4N,I,5
107533,B0143WMT9K,S,
69382,B005OCXTG6,C,14
20090,B00PUZ5AQ4,C,11
56410,B00005NGAD,I,4
50722,B01F72H9I6,I,3
106399,B00S1ZOPD4,I,2
44454,B083THZ55C,S,
47646,B0049HA3NO,C,5
23150,B07DB6QZ12,E,
46357,B07H8W9FD6,E,
79292,B07BCRZSM8,C,2
44492,B07H9QRZBT,S,
41143,B01MR2XKH2,E,
98667,1884528058,C,16
44123,B01HR4XPMG,C,10
115671,B08BHWM42W,E,
52419,B07YY28WP1,E,
88259,B07DLD5VH5,E,
110406,B0861XQ5M8,E,
19910,B00KKLAJPK,C,5
46943,B07174RPJC,C,7
31431,B01IU70NBK,I,2
113105,B0753H5ZN8,E,
27433,B07NLG7KQJ,S,
93114,B07M9MZSWD,C,9
15594,B071W6SPD2,S,
58278,B005NNZJ1Y,C,5
40175,B001FCC6RC,I,1
105589,B07B9RFQBJ,I,5
86414,B01F1AJDJW,S,
14325,B07WFCVPLJ,I,6
11058,B0751VYCNS,E,
88158,B06XD54ZK4,I,7
66881,B01JHD9FIS,S,
2368,B017MTIIMS,I,7
87923,B071P2S2PZ,E,
85533,B08ZBCGXSS,S,
19187,B00BJH312W,I,6
19125,B0027Z8VES,S,
